Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date
7,sociologist,LinkedIn,2280179453,"Volunteer Historians, Sociologists, Economists to Help Create an Ethical and Sustainable Fashion World - VIRTUAL with Animana & Hecho por nosotros",JUs37rNQTBSpXnWSq81Rdg==,Ashoka,"Amsterdam, North Holland, Netherlands","['Marketing and Advertising', 'Nonprofit Organization Management', 'Internet']","This is an opportunity to work with an Ashoka Fellow, , Ashoka Fellows are leading social entrepreneurs that have been taken through a rigorous selection process, testing the quality of their ideas and character, to become part of the Ashoka Fellowship and Network Ashoka Fellows take on the challenges of building innovative system change ideas to make and spread social impact in a world wrought with challenges They refuse to let the impossible stand in their way to creating a better world, , , , , , The textile industry involves all of society from local to global  from consumers to producers, MSMe, value chains, artisans, businesses, designers, communicators, on line sellers, marketing, among, big economic corporations, among others It builds dreams and profits, but is also responsible for modern slavery and the second most polluting industry in the world For this reason, its one of the most impactful spaces to work within to transform the contemporary world Adriana Marina, Ashoka Fellow and founder of Hecho por Nosotros Made By Us, and social enterprise animan, , Hecho x Nosotros is an NGO with consultative status to the United Nations and the World Trade Organization We work to promote sustainability in the world, with a strong focus on research and education projects Over the years we have worked with more than 80 organizations, including Ashoka, Globalizer, CA Foundation, Ikea Entrepreneurshio, Fabric of Change, UN, UNESCO, Ashoka, UNIDO, Unece, IDB Network, European Union, as well as with local governments in Argentina, Peru, Bolivia, Brazil and Mexico, and international organizations that advocate for a sustainable and ethical world, such as UNIDO, Unece, Ecotece Brazil, Universal Love France, Ethical Fashion Forum and Common Objective United Kingdom, as well as a network of professionals We are a platform that provides tools and opportunities that encourage companies to investigate the principles of sustainability local value chains, history of the raw materials, the process and impact of globalization, the role of consumers and that young professionals and students see their future as agents of change, , We have been working for years at the construction of a network of resources about principles of sustainability, ethical production and commercialisation in Latin America and beyond Hecho por Nosotros wants to serve as a reference and as a link between different actors entrepreneurs, academics, craftsmen, students, citizens, NGOs, INGOs, States, United Nations, etc We aim to join together all stakeholders, with each contributing information and analysis of the fashion industry from different perspectives In this way, we can begin to shift the paradigm of the fashion industry and work together for a more sustainable world The NGO Hecho por Nosotros works promoting sustainability in the world of fashion and encourages different actors to undertake sustainable and ethical practices With a strong regional focus, we work with local agents in the development of a sustainable value chains and promote the local natural fibers and communities This is crucial in order to collaborate and cocreate with local agents as companies, governments, and other NGOs Heres your chance to work with Animana  Hecho por nosotros For more information, please visit wwwhechoxnosotrosorg wwwanimanaonelinecomar, , For more information, please visit wwwhechoxnosotrosorg, , , , We are cocreating a Systemic Change in the world through the fashion industry Our approach is to work on new paradigms of work, social innovation and sustainable development goals That is why we invite professionals interested in history, economics and content creation to be part of this project If you are a historian, sociologist, economist and passionate about new paradigms, we invite you to join This is an unpaid position but an unparalleled opportunity to experience international development, connect with experts in the field of sustainability and develop leadership abilities coordinating our team of volunteers You will be working virtually with our central team in Argentina, or in Netherlands, New York, London and other parts of the world Please let us know today if you can help, , , , Estimated hours required per week 15, The estimated duration of the project is 36 months, This position is Virtual, , , , English Spanish a plus, , , , , Linkedin for Good Volunteering",Volunteer,https://www.linkedin.com/jobs/view/externalApply/2280179453?url=https%3A%2F%2Fwww%2Etfaforms%2Ecom%2F346867%3Ftfa_4%3Da1I1W00000KbUmkUAF&urlHash=qHnt&refId=de89973e-6aa9-4476-b1a2-ae34d1eccd62&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/volunteer-historians-sociologists-economists-to-help-create-an-ethical-and-sustainable-fashion-world-virtual-with-animana-hecho-por-nosotros-at-ashoka-2280179453?refId=de89973e-6aa9-4476-b1a2-ae34d1eccd62&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,1 month ago,1 month ago,2020-10-26,2020-11-29
14,sociologist,LinkedIn,2306133252,Full Professor in Operations Research,h1nHPrf0TRmhNHgvC9yBJA==,AcademicTransfer,"Utrecht, Utrecht, Netherlands","['Information Technology and Services', 'Research', 'Hospital & Health Care']","You Will Have The Following Main Responsibilities And Tasks, supervise PhD students, acquire external funding, promote the societal relevance of your research, , , , We encourage you to apply if you have",Full-time,https://www.linkedin.com/jobs/view/externalApply/2306133252?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D820ebae32b3a%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfdd8cddecddgbadb8adebadfaadbgdddaddefade3dedcacffec3ddcg3e&urlHash=YkOL&refId=de89973e-6aa9-4476-b1a2-ae34d1eccd62&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/full-professor-in-operations-research-at-academictransfer-2306133252?refId=de89973e-6aa9-4476-b1a2-ae34d1eccd62&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,1 month ago,1 month ago,2020-10-26,2020-11-29
41,sociologist,LinkedIn,2277647778,Full Professor in Operations Research,nd9CxYvWQ6iIuktZ9puBMw==,AcademicTransfer,"Utrecht, Utrecht, Netherlands",['Higher Education'],"You Will Have The Following Main Responsibilities And Tasks, , supervise PhD students, acquire external funding, promote the societal relevance of your research, , , , , We encourage you to apply if you have",Full-time,https://www.linkedin.com/jobs/view/externalApply/2277647778?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2Fa3a68db7-c911-4372-88aa-0a564b5fe498%3Fjid%3Ddc789e8b3e79000f79bdc1069d1b20941ea81b5f67f66752bd980c383fe8c05e%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=MLEN&refId=ff9c6f91-ffeb-4b92-b148-f38bd2ce230e&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/full-professor-in-operations-research-at-academictransfer-2277647778?refId=ff9c6f91-ffeb-4b92-b148-f38bd2ce230e&position=16&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,1 month ago,1 month ago,2020-10-26,2020-11-29
43,sociologist,LinkedIn,2312460691,Full Professor in Operations Research,NcFcwSvNQFueTb5I3Y4RTQ==,Universiteit van Tilburg,"Nederland, Overijssel, Netherlands",['Higher Education'],"The position will be embedded in the Department of Econometrics and Operations Research EOR in the Tilburg School of Economics and Management TiSEM at Tilburg University, , The department EOR has three main research themes in OR, namely Deterministic OR, Stochastic OR and Game Theory The OR research group is also active in applied projects, notably through the Zero Hunger Lab, which provides optimization and data science support to NGOs and the United Nations Members of the OR research group have won the prestigious INFORMS Edelman Award for applied OR on two separate occasions In addition, the OR group performs more theoretical research, including the areas of mathematical optimization both deterministic and stochastic, discrete and continuous, quantitative logistics, and cooperative game theory The group has a good track record of acquiring funding for this theoretical work though funding agencies, both at the Dutch and EU level, , You will have the following main responsibilities and tasks, , , , We encourage you to apply if you have",Full-time,https://www.linkedin.com/jobs/view/externalApply/2312460691?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2F89b3fb27-b718-411e-964a-605c79cb6849%3Fjid%3Dec6a7b573284116979a5c76308ae8efccfe56276cc13b08b880bb6a182042472%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D567&urlHash=1j3H&refId=ff9c6f91-ffeb-4b92-b148-f38bd2ce230e&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/full-professor-in-operations-research-at-universiteit-van-tilburg-2312460691?refId=ff9c6f91-ffeb-4b92-b148-f38bd2ce230e&position=18&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,1 month ago,1 month ago,2020-10-26,2020-11-29
45,sociologist,LinkedIn,2311736215,"Volunteer Consultants in Supply Chain, Technology, Economists, Sociology for ASHOKA-IKEA Sustainable Fashion Project - VIRTUAL with Animana & Hecho por nosotros",c2f0h4aPT3aql6lST3UNfA==,Ashoka,"Amsterdam, North Holland, Netherlands","['Marketing and Advertising', 'Nonprofit Organization Management', 'Internet']","This is an opportunity to work with an Ashoka Fellow, , Ashoka Fellows are leading social entrepreneurs that have been taken through a rigorous selection process, testing the quality of their ideas and character, to become part of the Ashoka Fellowship and Network Ashoka Fellows take on the challenges of building innovative system change ideas to make and spread social impact in a world wrought with challenges They refuse to let the impossible stand in their way to creating a better world, , , , , , The textile industry encompasses all of society from local to global  from consumers to producers, artisans, businesses, designers, communicators, among others It builds dreams and profits, but is also responsible for modern slavery and the second most polluting industry in the world For this reason, its one of the most impactful spaces to work within to transform the contemporary world Adriana Marina, Ashoka Fellow and founder of Hecho por Nosotros Made By Us, and social enterprise animan, , Hecho por Nosotros is an NGO with consultative status in the United Nations and World Trade Organization We work to promote sustainability in the world of fashion, with a strong focus on research and education projects to understand the industry and its problems better, and to find comprehensive solutions for creating the new paradigm of sustainable fashion industry We are advocating, promoting, educating, and committed to influence decision makers at national, regional and at the highest international level  to bring the controversies of the fashion industry into the spotlight and to eventually work together for a sustainable future Over the years we have worked with more than 80 organisations, including Fabric of Change, CA, Cordes, UNESCO, Ashoka, BID Network, European Union, as well as local governments from Argentina, Peru, Bolivia and Mexico, and international organisations advocating for sustainable and ethical fashion, such as Ecotece Brazil, Universal Love France, Ethical Fashion Forum and Common Objective UK, GFX, as well as with a network of professionals of design and sustainability around the world, , , , We are a platform that provides tools and opportunities to encourage companies to look into the principles of sustainability, consumers to be more conscious, and students to look to their future as agents of change, We have been working for many years to build a network of resources about the principles of sustainability, ethical production and commercialisation in Latin America and beyond Hecho por Nosotros wants to serve as a reference and as a link between different actors entrepreneurs, academics, craftsmen, students, citizens, NGOs, INGOs, States, United Nations, etc We aim to join together all stakeholders, with each contributing information and analysis of the fashion industry from different perspectives In this way, we can begin to shift the paradigm of the fashion industry and work together for a more sustainable world animan and the NGO Hecho por Nosotros work to promote sustainability in the world of fashion and encourage different actors to undertake sustainable and ethical practices With a strong regional focus, we work with local agents in the development of sustainable value chains and promote the local natural fibers and communities This is crucial in order to collaborate and cocreate with local agents as companies, governments, and other NGOs Heres your chance to work with animan  Hecho por nosotros and be a change maker Learn more about us at httpsanimanaonlinecomar and httpswwwhechoxnosotrosorg For more information, please visit httpwwwhechoxnosotrosorg, , For more information, please visit wwwhechoxnosotrosorg, , , , Animan  Hecho por Nosotros has been selected by Ashoka International Globalizer Ikea Dela Program Learn more at httpswwwikeasocialentrepreneurshiporgensocialentrepreneurshechoxnosotros, , We invite you to join its founder, Adriana Marina, in being part of supporting the team as a consultant on systemic change We invite specialists in the value chain, technologists, economists, sociologist, and marketing experts The positions offers great flexibility in terms of working hours but also requires a great sense of initiative and commitment since you can be leading in your area of expertise You will be working both with our central team in Argentina and also our team in New York, , , , Estimated hours required per week 20, The estimated duration of the project is 36 months, This position is Virtual, , , , English Spanish a plus, , , , , Linkedin for Good Volunteering",Volunteer,https://www.linkedin.com/jobs/view/externalApply/2311736215?url=https%3A%2F%2Fwww%2Etfaforms%2Ecom%2F346867%3Ftfa_4%3Da1I1W00000Kc1ezUAB&urlHash=jNc3&refId=ff9c6f91-ffeb-4b92-b148-f38bd2ce230e&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/volunteer-consultants-in-supply-chain-technology-economists-sociology-for-ashoka-ikea-sustainable-fashion-project-virtual-with-animana-hecho-por-nosotros-at-ashoka-2311736215?refId=ff9c6f91-ffeb-4b92-b148-f38bd2ce230e&position=20&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,1 month ago,1 month ago,2020-10-26,2020-11-29
